City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,Medal_Points
Athens,2004.0,Baseball,Baseball,baseball,"KANEKO, Makoto",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"MARTINEZ MARTINEZ, Jonder",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"MIURA, Daisuke",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"VERA, Norge Luis",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"PARET, Eduardo",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"WADA, Kazuhiro",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"OUGH, Wayne",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"RAMIREZ RODRIGUEZ, Alexei",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"SANCHEZ, Eriel",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"NAKAMURA, Norihiro",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"STEPHENS, John",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"LEWIS, Craig",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"MIYAMOTO, Shinya",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Baseball,Baseball,baseball,"CEPEDA CRUZ, Frederich",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"LLOYD, Graeme",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Baseball,Baseball,baseball,"ODELIN SANAME, Vicyohandri",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"URGELLES, Yoandry",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Baseball,Baseball,baseball,"TANI, Yoshitomo",Male,JPN,Japan,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"GALANDA, Giacomo",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"ARTESHINA, Olga",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"ARKHIPOVA, Anna",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"CHIACIG, Roberto",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"STEPANOVA, Maria",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"ANTHONY, Carmelo",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"JACKSON, Lauren",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"JAMES, Lebron",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"RAKHMATULINA, Oxana",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"FERNANDEZ, Gabriel Diego",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"RIGHETTI, Alex",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"BARANOVA, Elena",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"TAURASI, Diana",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"OSIPOVA, Irina",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"STOUDEMIRE, Amare",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"NOCIONI, Andres Marcelo",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"DELFINO, Carlos Francisco",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"BULLERI, Massimo",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"GINOBILI, Emanuel David",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"SPORN, Rachael",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"MIAN, Michele",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"WADE JR, Dwyane",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"BASILE, Gianluca",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"BATKOVIC, Suzy",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"SANCHEZ, Juan Ignacio",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"GARRI, Luca",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"DUNCAN, Timothy",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"SMITH, Katie",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"VODOPYANOVA, Natalia",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"RADULOVIC, Nikola",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"SHCHEGOLEVA, Tatiana",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"WOLKOWYSKI, Ruben",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"JEFFERSON, Richard",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"TAYLOR, Penny",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"JOHNSON, Shannon",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"FALLON, Trish",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"SNELL, Belinda",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"KALMYKOVA, Maria",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"GRIFFITH, Yolanda",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"GUSTILINA, Diana",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"BRONDELLO, Sandra",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"TRANQUILLI, Allison",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"MARBURY, Stephon",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"RILEY, Ruth",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"THOMPSON, Tina",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"HERRMANN, Walter",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"LESLIE, Lisa",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"MONTECCHIA, Alejandro Ariel",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"HARROWER, Kristi",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"SWOOPES, Sheryl",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"SCONOCHINI, Hugo Ariel",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"OBERTO, Fabricio",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"BOOZER, Carlos",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"SORAGNA, Matteo",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"CATCHINGS, Tamika",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"IVERSON, Allen",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"GUTIERREZ, Leonardo Martin",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"BIRD, Suzanne",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"OKAFOR, Emeka",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"PORTER, Natalie",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"SCOLA, Luis Alberto",Male,ARG,Argentina,M,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"ODOM, Lamar",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"ROMBALDONI, Rodolfo",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"STALEY, Dawn",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"POTO, Alicia",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"CASH, Swintayla",Female,USA,United States,W,Gold,3
Athens,2004.0,Basketball,Basketball,basketball,"KORSTIN, Ilona",Female,RUS,Russia,W,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"MARION, Shawn",Male,USA,United States,M,Bronze,1
Athens,2004.0,Basketball,Basketball,basketball,"MARCONATO, Denis",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Basketball,Basketball,basketball,"SUMMERTON, Laura",Female,AUS,Australia,W,Silver,2
Athens,2004.0,Boxing,Boxing,54 - 57kg (featherweight),"TISHCHENKO, Alexey",Male,RUS,Russia,M,Gold,3
Athens,2004.0,Boxing,Boxing,51 - 54kg (bantamweight),"PETCHKOOM, Worapoj",Male,THA,Thailand,M,Silver,2
Athens,2004.0,Boxing,Boxing,60 - 64 kg,"JOHNSON CEDENO, Yudel",Male,CUB,Cuba,M,Silver,2
Athens,2004.0,Boxing,Boxing,54 - 57kg (featherweight),"JO, Seok Hwan",Male,KOR,"Korea, South",M,Bronze,1
Athens,2004.0,Boxing,Boxing,69 - 75 kg,"GOLOVKIN, Gennadiy",Male,KAZ,Kazakhstan,M,Silver,2
Athens,2004.0,Boxing,Boxing,48 - 51kg (flyweight),"ASLANOV, Fuad",Male,AZE,Azerbaijan,M,Bronze,1
Athens,2004.0,Boxing,Boxing,60 - 64 kg,"GHEORGHE, Ionut",Male,ROU,Romania,M,Bronze,1
Athens,2004.0,Boxing,Boxing,48 - 51kg (flyweight),"THOMAS, Jerome",Male,FRA,France,M,Silver,2
Athens,2004.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"HAYDAROV, Utkirbek",Male,UZB,Uzbekistan,M,Bronze,1
Athens,2004.0,Boxing,Boxing,48kg (light flywieght),"KAZAKOV, Sergey",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Boxing,Boxing,+ 91kg (super heavyweight),"POVETKIN, Alexander",Male,RUS,Russia,M,Gold,3
Athens,2004.0,Boxing,Boxing,51 - 54kg (bantamweight),"MAMMADOV, Aghasi",Male,AZE,Azerbaijan,M,Bronze,1
Athens,2004.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"ISMAIL, Ahmed",Male,EGY,Egypt,M,Bronze,1
Athens,2004.0,Boxing,Boxing,69 - 75 kg,"GAYDARBEKOV, Gaydarbek",Male,RUS,Russia,M,Gold,3
Athens,2004.0,Boxing,Boxing,57 - 60kg (lightweight),"KHAN, Amir",Male,GBR,United Kingdom,M,Silver,2
Athens,2004.0,Boxing,Boxing,51 - 54kg (bantamweight),"SOOLTONOV, Bahodirjon",Male,UZB,Uzbekistan,M,Bronze,1
Athens,2004.0,Boxing,Boxing,64 - 69 kg,"KIM, Jung Joo",Male,KOR,"Korea, South",M,Bronze,1
Athens,2004.0,Boxing,Boxing,+ 91kg (super heavyweight),"LOPEZ NUNEZ, Michel",Male,CUB,Cuba,M,Bronze,1
Athens,2004.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"ARIPGADJIEV, Magomed",Male,BLR,Belarus,M,Silver,2
Athens,2004.0,Boxing,Boxing,54 - 57kg (featherweight),"TAJBERT, Vitali",Male,GER,Germany,M,Bronze,1
Athens,2004.0,Boxing,Boxing,48 - 51kg (flyweight),"RAHIMOV, Rustamhodza",Male,GER,Germany,M,Bronze,1
Athens,2004.0,Boxing,Boxing,57 - 60kg (lightweight),"KHRACHEV, Murat",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Boxing,Boxing,60 - 64 kg,"BOONJUMNONG, Manus",Male,THA,Thailand,M,Gold,3
Athens,2004.0,Boxing,Boxing,48kg (light flywieght),"ZOU, Shiming",Male,CHN,China,M,Bronze,1
Athens,2004.0,Boxing,Boxing,48kg (light flywieght),"YALCINKAYA, Atagun",Male,TUR,Turkey,M,Silver,2
Athens,2004.0,Boxing,Boxing,54 - 57kg (featherweight),"KIM, Song Guk",Male,PRK,"Korea, North",M,Silver,2
Athens,2004.0,Boxing,Boxing,81 - 91kg (heavyweight),"AL SHAMI, Naser",Male,SYR,Syria,M,Bronze,1
Athens,2004.0,Boxing,Boxing,57 - 60kg (lightweight),"YELEUOV, Serik",Male,KAZ,Kazakhstan,M,Bronze,1
Athens,2004.0,Boxing,Boxing,57 - 60kg (lightweight),"KINDELAN MESA, Mario Cesar",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Boxing,Boxing,69 - 75 kg,"PRASATHINPHIMAI, Suriya",Male,THA,Thailand,M,Bronze,1
Athens,2004.0,Boxing,Boxing,60 - 64 kg,"GEORGIEV, Boris",Male,BUL,Bulgaria,M,Bronze,1
Athens,2004.0,Boxing,Boxing,81 - 91kg (heavyweight),"ELSAYED, Mohamed",Male,EGY,Egypt,M,Bronze,1
Athens,2004.0,Boxing,Boxing,64 - 69 kg,"SAITOV, Oleg",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Boxing,Boxing,64 - 69 kg,"ARAGON, Lorenzo",Male,CUB,Cuba,M,Silver,2
Athens,2004.0,Boxing,Boxing,64 - 69 kg,"ARTAYEV, Bakhtiyar",Male,KAZ,Kazakhstan,M,Gold,3
Athens,2004.0,Boxing,Boxing,+ 91kg (super heavyweight),"ALY, Mohamed",Male,EGY,Egypt,M,Silver,2
Athens,2004.0,Boxing,Boxing,81 - 91kg (heavyweight),"ZUYEV, Viktar",Male,BLR,Belarus,M,Silver,2
Athens,2004.0,Boxing,Boxing,51 - 54kg (bantamweight),"RIGONDEAUX ORTIZ, Guillermo",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Boxing,Boxing,48 - 51kg (flyweight),"GAMBOA TOLEDANO, Yuriorkis",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Boxing,Boxing,+ 91kg (super heavyweight),"CAMMARELLE, Roberto",Male,ITA,Italy,M,Bronze,1
Athens,2004.0,Boxing,Boxing,69 - 75 kg,"DIRRELL, Andre",Male,USA,United States,M,Bronze,1
Athens,2004.0,Boxing,Boxing,48kg (light flywieght),"BHARTELEMY VARELA, Yan",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Boxing,Boxing,81 - 91kg (heavyweight),"SOLIS FONTE, Odlanier",Male,CUB,Cuba,M,Gold,3
Athens,2004.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"WARD, Andre",Male,USA,United States,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"VAN KOEVERDEN, Adam",Male,CAN,Canada,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"KOVACS, Katalin",Female,HUN,Hungary,W,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"JANIC, Natasa",Female,HUN,Hungary,W,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"PIATRUSHENKA, Raman",Male,BLR,Belarus,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"VAN KOEVERDEN, Adam",Male,CAN,Canada,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"KOLONICS, Gyorgy",Male,HUN,Hungary,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"LEONHARDT, Carolin",Female,GER,Germany,W,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"BOTA, Kinga",Female,HUN,Hungary,W,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"HORVATH, Gabor",Male,HUN,Hungary,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"IHLE, Andreas",Male,GER,Germany,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"RAUHE, Ronald",Male,GER,Germany,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"FOUHY, Ben",Male,NZL,New Zealand,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"OSYPENKO, Inna",Female,UKR,Ukraine,W,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"WYNNE, Ian",Male,GBR,United Kingdom,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"OSCARSSON, Markus",Male,SWE,Sweden,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"BALCEIRO PAJON, Ledis Frank",Male,CUB,Cuba,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"RISZDORFER, Michal",Male,SVK,Slovakia,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"SZABO, Szilvia",Female,HUN,Hungary,W,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"BAGGALEY, Nathan",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"FISCHER, Birgit",Female,GER,Germany,W,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"LARSEN, Eirik Veraas",Male,NOR,Norway,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"PASTUSZKA, Aneta",Female,POL,Poland,W,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"WYLENZEK, Tomasz",Male,GER,Germany,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"JANIC, Natasa",Female,HUN,Hungary,W,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"CAL, David",Male,ESP,Spain,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"WIESKOETTER, Tim",Male,GER,Germany,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"LARSEN, Eirik Veraas",Male,NOR,Norway,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"STORCZ, Botond",Male,HUN,Hungary,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"BALABANOVA, Hanna",Female,UKR,Ukraine,W,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"MENG, Guanliang",Male,CHN,China,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"ROBINSON, Clint",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"DITTMER, Andreas",Male,GER,Germany,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"KOVALEV, Alexander",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"KOSTOGLOD, Alexander",Male,RUS,Russia,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"NILSSON, Henrik",Male,SWE,Sweden,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"KOVACS, Katalin",Female,HUN,Hungary,W,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"VERECKEI, Akos",Male,HUN,Hungary,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"BONOMI, Beniamino",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"YANG, Wenjun",Male,CHN,China,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"VAJDA, Attila",Male,HUN,Hungary,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"ROSSI, Antonio",Male,ITA,Italy,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"OPALEV, Maxim",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"KOVALEV, Alexander",Male,RUS,Russia,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"DITTMER, Andreas",Male,GER,Germany,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"SEMYKINA, Tetyana",Female,UKR,Ukraine,W,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"RISZDORFER, Richard",Male,SVK,Slovakia,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"KOZMANN, Gyorgy",Male,HUN,Hungary,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),"FJELDHEIM, Nils Olav",Male,NOR,Norway,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"VISKI, Erzsebet",Female,HUN,Hungary,W,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ULM, Stefan",Male,GER,Germany,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"KAMMERER, Zoltan",Male,HUN,Hungary,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"CHEREVATOVA, Olena",Female,UKR,Ukraine,W,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"BRUNET, Caroline",Female,CAN,Canada,W,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"BACH, Bjoern",Male,GER,Germany,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"CAL, David",Male,ESP,Spain,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"IDEM, Josefa",Female,ITA,Italy,W,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"LEONHARDT, Carolin",Female,GER,Germany,W,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"VLCEK, Erik",Male,SVK,Slovakia,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"BAGGALEY, Nathan",Male,AUS,Australia,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ZABEL, Mark",Male,GER,Germany,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"KOSTOGLOD, Alexander",Male,RUS,Russia,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"GILLE, Christian",Male,GER,Germany,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"BACA, Juraj",Male,SVK,Slovakia,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"FISCHER, Birgit",Female,GER,Germany,W,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"SOKOLOWSKA KULESZA, Beata",Female,POL,Poland,W,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"NOLLEN, Maike",Female,GER,Germany,W,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"MAKHNEU, Vadzim",Male,BLR,Belarus,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"WAGNER-AUGUSTIN, Katrin",Female,GER,Germany,W,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"ROJAS BLANCO, Ibrahim",Male,CUB,Cuba,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"GIDDENS, Rebecca",Female,USA,United States,W,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"LEFEVRE, Fabien",Male,FRA,France,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"ESTANGUET, Tony",Male,FRA,France,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"VOLF, Jaroslav",Male,CZE,Czech Republic,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"MARTIKAN, Michal",Male,SVK,Slovakia,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"PFANNMOELLER, Stefan",Male,GER,Germany,M,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"PESCHIER, Benoit",Male,FRA,France,M,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"REEVES, Helen",Female,GBR,United Kingdom,W,Bronze,1
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"HENZE, Stefan",Male,GER,Germany,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"KALISKA, Elena",Female,SVK,Slovakia,W,Gold,3
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"WALSH, Campbell",Male,GBR,United Kingdom,M,Silver,2
Athens,2004.0,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"BECKER, Marcus",Male,GER,Germany,M,Silver,2
